id,source_entity_id,source_entity_type,target_entity_id,target_entity_type,relationship_type,confidence_score,first_seen_at,last_seen_at,source_record_id,source_record_type,evidence_id,status,created_at
REL006735,AC000089,BANK_ACCOUNT,AC000377,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.82,2025-01-15T08:48:27Z,2025-01-15T08:48:27Z,,FINANCIAL,,active,2026-09-07T05:41:13.871811Z
REL006736,AC000114,BANK_ACCOUNT,AC000384,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.85,2024-02-28T09:13:18Z,2024-02-28T09:13:18Z,,FINANCIAL,,active,2026-09-07T05:41:13.871881Z
REL006737,AC000115,BANK_ACCOUNT,AC000383,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.81,2024-06-04T21:55:52Z,2024-06-04T21:55:52Z,,FINANCIAL,,active,2026-09-07T05:41:13.871984Z
REL006738,AC000116,BANK_ACCOUNT,AC000368,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.87,2024-03-15T12:59:11Z,2024-03-15T12:59:11Z,,FINANCIAL,,active,2026-09-07T05:41:13.872104Z
REL006739,AC000117,BANK_ACCOUNT,AC000384,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.87,2024-01-25T03:33:45Z,2024-01-25T03:33:45Z,,FINANCIAL,,active,2026-09-07T05:41:13.872235Z
REL006740,AC000118,BANK_ACCOUNT,AC000373,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.81,2024-01-26T02:02:59Z,2024-01-26T02:02:59Z,,FINANCIAL,,active,2026-09-07T05:41:13.872366Z
REL006741,AC000131,BANK_ACCOUNT,AC000378,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.83,2024-01-14T18:30:56Z,2024-01-14T18:30:56Z,,FINANCIAL,,active,2026-09-07T05:41:13.872476Z
REL006742,AC000132,BANK_ACCOUNT,AC000371,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.85,2024-03-19T12:13:46Z,2024-03-19T12:13:46Z,,FINANCIAL,,active,2026-09-07T05:41:13.872590Z
REL006743,AC000133,BANK_ACCOUNT,AC000369,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.94,2024-01-06T19:37:25Z,2024-01-06T19:37:25Z,,FINANCIAL,,active,2026-09-07T05:41:13.872690Z
REL006744,AC000145,BANK_ACCOUNT,AC000377,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.85,2024-02-25T09:40:13Z,2024-02-25T09:40:13Z,,FINANCIAL,,active,2026-09-07T05:41:13.872784Z
REL006745,AC000146,BANK_ACCOUNT,AC000391,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.86,2024-02-11T11:17:43Z,2024-02-11T11:17:43Z,,FINANCIAL,,active,2026-09-07T05:41:13.872858Z
REL006746,AC000147,BANK_ACCOUNT,AC000388,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.93,2024-05-01T17:30:11Z,2024-05-01T17:30:11Z,,FINANCIAL,,active,2026-09-07T05:41:13.872963Z
REL006747,AC000148,BANK_ACCOUNT,AC000373,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.81,2024-01-07T13:22:32Z,2024-01-07T13:22:32Z,,FINANCIAL,,active,2026-09-07T05:41:13.873063Z
REL006748,AC000149,BANK_ACCOUNT,AC000371,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.82,2024-04-03T01:20:32Z,2024-04-03T01:20:32Z,,FINANCIAL,,active,2026-09-07T05:41:13.873174Z
REL006749,AC000150,BANK_ACCOUNT,AC000385,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.92,2024-05-27T05:55:28Z,2024-05-27T05:55:28Z,,FINANCIAL,,active,2026-09-07T05:41:13.873243Z
REL006750,AC000168,BANK_ACCOUNT,AC000365,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.9,2024-03-13T03:48:43Z,2024-03-13T03:48:43Z,,FINANCIAL,,active,2026-09-07T05:41:13.873314Z
REL006751,AC000239,BANK_ACCOUNT,AC000003,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.9,2024-09-23T07:50:04Z,2024-09-23T07:50:04Z,,FINANCIAL,,active,2026-09-07T05:41:13.873397Z
REL006752,AC000003,BANK_ACCOUNT,AC000158,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.81,2024-09-22T23:42:31Z,2024-09-22T23:42:31Z,,FINANCIAL,,active,2026-09-07T05:41:13.873409Z
REL006753,AC000003,BANK_ACCOUNT,AC000151,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.72,2024-09-23T18:27:29Z,2024-09-23T18:27:29Z,,FINANCIAL,,active,2026-09-07T05:41:13.873419Z
REL006754,AC000159,BANK_ACCOUNT,AC000003,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.87,2024-09-24T23:30:02Z,2024-09-24T23:30:02Z,,FINANCIAL,,active,2026-09-07T05:41:13.873429Z
REL006755,AC000340,BANK_ACCOUNT,AC000003,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.85,2024-09-25T18:07:51Z,2024-09-25T18:07:51Z,,FINANCIAL,,active,2026-09-07T05:41:13.873439Z
REL006756,AC000003,BANK_ACCOUNT,AC000064,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.86,2024-09-23T02:02:10Z,2024-09-23T02:02:10Z,,FINANCIAL,,active,2026-09-07T05:41:13.873449Z
REL006757,AC000003,BANK_ACCOUNT,AC000017,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.87,2024-09-24T17:48:03Z,2024-09-24T17:48:03Z,,FINANCIAL,,active,2026-09-07T05:41:13.873459Z
REL006758,AC000003,BANK_ACCOUNT,AC000226,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.79,2024-09-25T04:18:40Z,2024-09-25T04:18:40Z,,FINANCIAL,,active,2026-09-07T05:41:13.873467Z
REL006759,AC000003,BANK_ACCOUNT,AC000052,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.74,2024-09-24T19:30:55Z,2024-09-24T19:30:55Z,,FINANCIAL,,active,2026-09-07T05:41:13.873476Z
REL006760,AC000047,BANK_ACCOUNT,AC000003,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.76,2024-09-24T22:06:09Z,2024-09-24T22:06:09Z,,FINANCIAL,,active,2026-09-07T05:41:13.873484Z
REL006761,AC000348,BANK_ACCOUNT,AC000003,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.83,2024-09-24T07:26:04Z,2024-09-24T07:26:04Z,,FINANCIAL,,active,2026-09-07T05:41:13.873493Z
REL006762,AC000003,BANK_ACCOUNT,AC000048,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.77,2024-09-25T01:21:19Z,2024-09-25T01:21:19Z,,FINANCIAL,,active,2026-09-07T05:41:13.873501Z
REL006763,AC000003,BANK_ACCOUNT,AC000322,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.8,2024-09-25T12:46:53Z,2024-09-25T12:46:53Z,,FINANCIAL,,active,2026-09-07T05:41:13.873511Z
REL006764,AC000342,BANK_ACCOUNT,AC000003,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.8,2024-09-25T13:20:00Z,2024-09-25T13:20:00Z,,FINANCIAL,,active,2026-09-07T05:41:13.873519Z
REL006765,AC000309,BANK_ACCOUNT,AC000003,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.87,2024-09-22T21:38:58Z,2024-09-22T21:38:58Z,,FINANCIAL,,active,2026-09-07T05:41:13.873528Z
REL006766,AC000357,BANK_ACCOUNT,AC000003,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.84,2024-09-25T18:57:13Z,2024-09-25T18:57:13Z,,FINANCIAL,,active,2026-09-07T05:41:13.873539Z
REL006767,AC000003,BANK_ACCOUNT,AC000288,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.71,2024-09-23T07:07:29Z,2024-09-23T07:07:29Z,,FINANCIAL,,active,2026-09-07T05:41:13.873550Z
REL006768,AC000003,BANK_ACCOUNT,AC000096,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.78,2024-09-24T06:42:16Z,2024-09-24T06:42:16Z,,FINANCIAL,,active,2026-09-07T05:41:13.873560Z
REL006769,AC000008,BANK_ACCOUNT,AC000003,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.86,2024-09-22T15:26:37Z,2024-09-22T15:26:37Z,,FINANCIAL,,active,2026-09-07T05:41:13.873568Z
REL006770,AC000003,BANK_ACCOUNT,AC000323,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.81,2024-09-22T17:12:17Z,2024-09-22T17:12:17Z,,FINANCIAL,,active,2026-09-07T05:41:13.873576Z
REL006771,AC000265,BANK_ACCOUNT,AC000003,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.7,2024-09-24T00:59:50Z,2024-09-24T00:59:50Z,,FINANCIAL,,active,2026-09-07T05:41:13.873586Z
REL006772,AC000003,BANK_ACCOUNT,AC000200,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.87,2024-09-25T12:48:14Z,2024-09-25T12:48:14Z,,FINANCIAL,,active,2026-09-07T05:41:13.873596Z
REL006773,AC000003,BANK_ACCOUNT,AC000327,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.76,2024-09-25T20:30:58Z,2024-09-25T20:30:58Z,,FINANCIAL,,active,2026-09-07T05:41:13.873605Z
REL006774,AC000003,BANK_ACCOUNT,AC000033,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.88,2024-09-24T13:16:08Z,2024-09-24T13:16:08Z,,FINANCIAL,,active,2026-09-07T05:41:13.873615Z
REL006775,AC000003,BANK_ACCOUNT,AC000055,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.87,2024-09-25T23:43:09Z,2024-09-25T23:43:09Z,,FINANCIAL,,active,2026-09-07T05:41:13.873623Z
REL006776,AC000003,BANK_ACCOUNT,AC000119,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.8,2024-09-25T09:23:37Z,2024-09-25T09:23:37Z,,FINANCIAL,,active,2026-09-07T05:41:13.873632Z
REL006777,AC000003,BANK_ACCOUNT,AC000331,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.79,2024-09-23T22:32:18Z,2024-09-23T22:32:18Z,,FINANCIAL,,active,2026-09-07T05:41:13.873642Z
REL006778,AC000003,BANK_ACCOUNT,AC000037,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.87,2024-09-24T14:33:17Z,2024-09-24T14:33:17Z,,FINANCIAL,,active,2026-09-07T05:41:13.873652Z
REL006779,AC000071,BANK_ACCOUNT,AC000003,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.72,2024-09-23T06:21:03Z,2024-09-23T06:21:03Z,,FINANCIAL,,active,2026-09-07T05:41:13.873660Z
REL006780,AC000003,BANK_ACCOUNT,AC000258,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.8,2024-09-25T02:40:25Z,2024-09-25T02:40:25Z,,FINANCIAL,,active,2026-09-07T05:41:13.873669Z
REL006781,AC000003,BANK_ACCOUNT,AC000314,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.72,2024-09-23T00:33:14Z,2024-09-23T00:33:14Z,,FINANCIAL,,active,2026-09-07T05:41:13.873677Z
REL006782,AC000279,BANK_ACCOUNT,AC000003,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.72,2024-09-24T10:56:57Z,2024-09-24T10:56:57Z,,FINANCIAL,,active,2026-09-07T05:41:13.873687Z
REL006783,AC000032,BANK_ACCOUNT,AC000003,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.83,2024-09-23T08:40:15Z,2024-09-23T08:40:15Z,,FINANCIAL,,active,2026-09-07T05:41:13.873695Z
REL006784,AC000343,BANK_ACCOUNT,AC000003,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.87,2024-09-23T04:17:05Z,2024-09-23T04:17:05Z,,FINANCIAL,,active,2026-09-07T05:41:13.873709Z
REL006785,AC000003,BANK_ACCOUNT,AC000325,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.85,2024-09-25T09:03:35Z,2024-09-25T09:03:35Z,,FINANCIAL,,active,2026-09-07T05:41:13.873718Z
REL006786,AC000003,BANK_ACCOUNT,AC000031,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.81,2024-09-25T15:48:11Z,2024-09-25T15:48:11Z,,FINANCIAL,,active,2026-09-07T05:41:13.873726Z
REL006787,AC000109,BANK_ACCOUNT,AC000003,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.74,2024-09-24T00:44:37Z,2024-09-24T00:44:37Z,,FINANCIAL,,active,2026-09-07T05:41:13.873737Z
REL006788,AC000329,BANK_ACCOUNT,AC000003,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.81,2024-09-23T17:36:40Z,2024-09-23T17:36:40Z,,FINANCIAL,,active,2026-09-07T05:41:13.873745Z
REL006789,AC000196,BANK_ACCOUNT,AC000003,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.76,2024-09-22T22:59:00Z,2024-09-22T22:59:00Z,,FINANCIAL,,active,2026-09-07T05:41:13.873755Z
REL006790,AC000003,BANK_ACCOUNT,AC000283,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.88,2024-09-25T19:19:02Z,2024-09-25T19:19:02Z,,FINANCIAL,,active,2026-09-07T05:41:13.873763Z
REL006791,AC000003,BANK_ACCOUNT,AC000001,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.82,2024-09-23T13:00:40Z,2024-09-23T13:00:40Z,,FINANCIAL,,active,2026-09-07T05:41:13.873772Z
REL006792,AC000003,BANK_ACCOUNT,AC000332,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.88,2024-09-25T05:16:19Z,2024-09-25T05:16:19Z,,FINANCIAL,,active,2026-09-07T05:41:13.873785Z
REL006793,AC000003,BANK_ACCOUNT,AC000193,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.79,2024-09-25T10:22:03Z,2024-09-25T10:22:03Z,,FINANCIAL,,active,2026-09-07T05:41:13.873795Z
REL006794,AC000003,BANK_ACCOUNT,AC000156,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.77,2024-09-22T06:57:06Z,2024-09-22T06:57:06Z,,FINANCIAL,,active,2026-09-07T05:41:13.873810Z
REL006795,AC000110,BANK_ACCOUNT,AC000003,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.74,2024-09-23T16:25:23Z,2024-09-23T16:25:23Z,,FINANCIAL,,active,2026-09-07T05:41:13.873825Z
REL006796,AC000339,BANK_ACCOUNT,AC000003,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.86,2024-09-25T04:32:11Z,2024-09-25T04:32:11Z,,FINANCIAL,,active,2026-09-07T05:41:13.873834Z
REL006797,AC000003,BANK_ACCOUNT,AC000152,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.84,2024-09-24T20:04:46Z,2024-09-24T20:04:46Z,,FINANCIAL,,active,2026-09-07T05:41:13.873846Z
REL006798,AC000240,BANK_ACCOUNT,AC000003,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.75,2024-09-25T00:27:43Z,2024-09-25T00:27:43Z,,FINANCIAL,,active,2026-09-07T05:41:13.873854Z
REL006799,AC000198,BANK_ACCOUNT,AC000004,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.76,2025-10-21T03:02:38Z,2025-10-21T03:02:38Z,,FINANCIAL,,active,2026-09-07T05:41:13.873899Z
REL006800,AC000004,BANK_ACCOUNT,AC000102,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.72,2025-10-21T20:28:24Z,2025-10-21T20:28:24Z,,FINANCIAL,,active,2026-09-07T05:41:13.873907Z
REL006801,AC000004,BANK_ACCOUNT,AC000245,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.8,2025-10-20T14:15:07Z,2025-10-20T14:15:07Z,,FINANCIAL,,active,2026-09-07T05:41:13.873916Z
REL006802,AC000014,BANK_ACCOUNT,AC000004,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.89,2025-10-20T23:39:45Z,2025-10-20T23:39:45Z,,FINANCIAL,,active,2026-09-07T05:41:13.873925Z
REL006803,AC000004,BANK_ACCOUNT,AC000179,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.77,2025-10-22T05:48:49Z,2025-10-22T05:48:49Z,,FINANCIAL,,active,2026-09-07T05:41:13.873934Z
REL006804,AC000004,BANK_ACCOUNT,AC000054,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.8,2025-10-20T05:05:09Z,2025-10-20T05:05:09Z,,FINANCIAL,,active,2026-09-07T05:41:13.873942Z
REL006805,AC000236,BANK_ACCOUNT,AC000004,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.85,2025-10-20T22:41:57Z,2025-10-20T22:41:57Z,,FINANCIAL,,active,2026-09-07T05:41:13.873950Z
REL006806,AC000004,BANK_ACCOUNT,AC000129,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.88,2025-10-19T02:05:18Z,2025-10-19T02:05:18Z,,FINANCIAL,,active,2026-09-07T05:41:13.873959Z
REL006807,AC000004,BANK_ACCOUNT,AC000167,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.89,2025-10-20T13:36:17Z,2025-10-20T13:36:17Z,,FINANCIAL,,active,2026-09-07T05:41:13.873973Z
REL006808,AC000224,BANK_ACCOUNT,AC000004,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.72,2025-10-20T21:42:01Z,2025-10-20T21:42:01Z,,FINANCIAL,,active,2026-09-07T05:41:13.873982Z
REL006809,AC000004,BANK_ACCOUNT,AC000042,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.86,2025-10-22T05:28:04Z,2025-10-22T05:28:04Z,,FINANCIAL,,active,2026-09-07T05:41:13.873990Z
REL006810,AC000004,BANK_ACCOUNT,AC000131,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.78,2025-10-18T22:53:21Z,2025-10-18T22:53:21Z,,FINANCIAL,,active,2026-09-07T05:41:13.873999Z
REL006811,AC000004,BANK_ACCOUNT,AC000015,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.82,2025-10-22T10:19:55Z,2025-10-22T10:19:55Z,,FINANCIAL,,active,2026-09-07T05:41:13.874007Z
REL006812,AC000004,BANK_ACCOUNT,AC000307,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.73,2025-10-20T07:25:15Z,2025-10-20T07:25:15Z,,FINANCIAL,,active,2026-09-07T05:41:13.874017Z
REL006813,AC000068,BANK_ACCOUNT,AC000004,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.8,2025-10-21T11:03:13Z,2025-10-21T11:03:13Z,,FINANCIAL,,active,2026-09-07T05:41:13.874027Z
REL006814,AC000004,BANK_ACCOUNT,AC000214,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.81,2025-10-21T02:11:35Z,2025-10-21T02:11:35Z,,FINANCIAL,,active,2026-09-07T05:41:13.874035Z
REL006815,AC000004,BANK_ACCOUNT,AC000193,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.74,2025-10-21T02:02:33Z,2025-10-21T02:02:33Z,,FINANCIAL,,active,2026-09-07T05:41:13.874055Z
REL006816,AC000004,BANK_ACCOUNT,AC000218,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.76,2025-10-21T16:35:29Z,2025-10-21T16:35:29Z,,FINANCIAL,,active,2026-09-07T05:41:13.874063Z
REL006817,AC000039,BANK_ACCOUNT,AC000004,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.78,2025-10-21T14:27:58Z,2025-10-21T14:27:58Z,,FINANCIAL,,active,2026-09-07T05:41:13.874074Z
REL006818,AC000228,BANK_ACCOUNT,AC000004,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.79,2025-10-22T08:17:12Z,2025-10-22T08:17:12Z,,FINANCIAL,,active,2026-09-07T05:41:13.874082Z
REL006819,AC000004,BANK_ACCOUNT,AC000269,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.83,2025-10-18T18:09:53Z,2025-10-18T18:09:53Z,,FINANCIAL,,active,2026-09-07T05:41:13.874090Z
REL006820,AC000004,BANK_ACCOUNT,AC000234,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.76,2025-10-19T11:21:39Z,2025-10-19T11:21:39Z,,FINANCIAL,,active,2026-09-07T05:41:13.874099Z
REL006821,AC000024,BANK_ACCOUNT,AC000004,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.74,2025-10-20T07:44:20Z,2025-10-20T07:44:20Z,,FINANCIAL,,active,2026-09-07T05:41:13.874108Z
REL006822,AC000248,BANK_ACCOUNT,AC000004,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.87,2025-10-20T18:37:26Z,2025-10-20T18:37:26Z,,FINANCIAL,,active,2026-09-07T05:41:13.874118Z
REL006823,AC000004,BANK_ACCOUNT,AC000306,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.84,2025-10-21T21:54:23Z,2025-10-21T21:54:23Z,,FINANCIAL,,active,2026-09-07T05:41:13.874127Z
REL006824,AC000004,BANK_ACCOUNT,AC000203,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.75,2025-10-21T10:51:30Z,2025-10-21T10:51:30Z,,FINANCIAL,,active,2026-09-07T05:41:13.874135Z
REL006825,AC000004,BANK_ACCOUNT,AC000328,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.81,2025-10-21T04:18:26Z,2025-10-21T04:18:26Z,,FINANCIAL,,active,2026-09-07T05:41:13.874149Z
REL006826,AC000304,BANK_ACCOUNT,AC000004,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.75,2025-10-19T09:40:27Z,2025-10-19T09:40:27Z,,FINANCIAL,,active,2026-09-07T05:41:13.874163Z
REL006827,AC000004,BANK_ACCOUNT,AC000098,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.83,2025-10-21T04:46:52Z,2025-10-21T04:46:52Z,,FINANCIAL,,active,2026-09-07T05:41:13.874176Z
REL006828,AC000004,BANK_ACCOUNT,AC000031,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.87,2025-10-21T19:06:52Z,2025-10-21T19:06:52Z,,FINANCIAL,,active,2026-09-07T05:41:13.874186Z
REL006829,AC000004,BANK_ACCOUNT,AC000123,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.84,2025-10-20T08:21:47Z,2025-10-20T08:21:47Z,,FINANCIAL,,active,2026-09-07T05:41:13.874194Z
REL006830,AC000268,BANK_ACCOUNT,AC000004,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.74,2025-10-21T01:16:29Z,2025-10-21T01:16:29Z,,FINANCIAL,,active,2026-09-07T05:41:13.874203Z
REL006831,AC000314,BANK_ACCOUNT,AC000004,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.73,2025-10-20T12:32:57Z,2025-10-20T12:32:57Z,,FINANCIAL,,active,2026-09-07T05:41:13.874212Z
REL006832,AC000004,BANK_ACCOUNT,AC000086,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.74,2025-10-19T09:06:00Z,2025-10-19T09:06:00Z,,FINANCIAL,,active,2026-09-07T05:41:13.874221Z
REL006833,AC000199,BANK_ACCOUNT,AC000004,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.7,2025-10-20T14:01:02Z,2025-10-20T14:01:02Z,,FINANCIAL,,active,2026-09-07T05:41:13.874229Z
REL006834,AC000004,BANK_ACCOUNT,AC000354,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.82,2025-10-21T13:35:07Z,2025-10-21T13:35:07Z,,FINANCIAL,,active,2026-09-07T05:41:13.874241Z
REL006835,AC000253,BANK_ACCOUNT,AC000004,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.82,2025-10-20T15:23:20Z,2025-10-20T15:23:20Z,,FINANCIAL,,active,2026-09-07T05:41:13.874251Z
REL006836,AC000392,BANK_ACCOUNT,AC000004,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.8,2025-10-20T04:07:08Z,2025-10-20T04:07:08Z,,FINANCIAL,,active,2026-09-07T05:41:13.874261Z
REL006837,AC000004,BANK_ACCOUNT,AC000139,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.84,2025-10-19T22:36:40Z,2025-10-19T22:36:40Z,,FINANCIAL,,active,2026-09-07T05:41:13.874271Z
REL006838,AC000004,BANK_ACCOUNT,AC000055,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.71,2025-10-19T18:47:59Z,2025-10-19T18:47:59Z,,FINANCIAL,,active,2026-09-07T05:41:13.874280Z
REL006839,AC000004,BANK_ACCOUNT,AC000094,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.87,2025-10-19T05:18:12Z,2025-10-19T05:18:12Z,,FINANCIAL,,active,2026-09-07T05:41:13.874299Z
REL006840,AC000025,BANK_ACCOUNT,AC000004,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.87,2025-10-19T00:37:10Z,2025-10-19T00:37:10Z,,FINANCIAL,,active,2026-09-07T05:41:13.874309Z
REL006841,AC000004,BANK_ACCOUNT,AC000298,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.83,2025-10-19T07:33:00Z,2025-10-19T07:33:00Z,,FINANCIAL,,active,2026-09-07T05:41:13.874319Z
REL006842,AC000197,BANK_ACCOUNT,AC000004,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.87,2025-10-20T07:33:26Z,2025-10-20T07:33:26Z,,FINANCIAL,,active,2026-09-07T05:41:13.874328Z
REL006843,AC000004,BANK_ACCOUNT,AC000311,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.9,2025-10-22T01:30:48Z,2025-10-22T01:30:48Z,,FINANCIAL,,active,2026-09-07T05:41:13.874349Z
REL006844,AC000282,BANK_ACCOUNT,AC000004,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.89,2025-10-20T22:39:08Z,2025-10-20T22:39:08Z,,FINANCIAL,,active,2026-09-07T05:41:13.874358Z
REL006845,AC000046,BANK_ACCOUNT,AC000004,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.89,2025-10-20T17:07:04Z,2025-10-20T17:07:04Z,,FINANCIAL,,active,2026-09-07T05:41:13.874368Z
REL006846,AC000004,BANK_ACCOUNT,AC000361,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.85,2025-10-19T15:55:40Z,2025-10-19T15:55:40Z,,FINANCIAL,,active,2026-09-07T05:41:13.874377Z
REL006847,AC000220,BANK_ACCOUNT,AC000004,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.76,2025-10-18T21:22:44Z,2025-10-18T21:22:44Z,,FINANCIAL,,active,2026-09-07T05:41:13.874387Z
REL006848,AC000040,BANK_ACCOUNT,AC000023,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.87,2024-07-26T00:50:35Z,2024-07-26T00:50:35Z,,FINANCIAL,,active,2026-09-07T05:41:13.874432Z
REL006849,AC000023,BANK_ACCOUNT,AC000293,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.86,2024-07-25T18:47:08Z,2024-07-25T18:47:08Z,,FINANCIAL,,active,2026-09-07T05:41:13.874442Z
REL006850,AC000273,BANK_ACCOUNT,AC000023,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.78,2024-07-24T21:44:16Z,2024-07-24T21:44:16Z,,FINANCIAL,,active,2026-09-07T05:41:13.874450Z
REL006851,AC000102,BANK_ACCOUNT,AC000023,BANK_ACCOUNT,FINANCIAL_TRANSFER,0.84,2024-07-24T01:18:00Z,2024-07-24T01:18:00Z,,FINANCIAL,,active,2026-09-07T05:41:13.874459Z
